site,timestamp_utc,water_temperature,water_temp_grade_code,water_temp_grade_desc,water_temperature_note,sp_conductance,sp_conductance_grade_code,sp_conductance_grade_desc,sp_conductance_note,ph,ph_grade_code,ph_grade_desc,ph_note,do_concentration,do_concentration_grade_code,do_concentration_grade_desc,do_concentration_note,do_saturation,do_saturation_grade_code,do_saturation_grade_desc,do_saturation_note,turbidity,turbidity_grade_code,turbidity_grade_desc,turbidity_note,water_temperature (deg C)_flag,sp_conductance (mS/cm)_flag,pH (pH units)_flag,do_concentration (mg/L)_flag,do_saturation (percent)_flag,turbidity (FNU)_flag
KLGO,2011-05-02 04:00:51.000,6.91,31,Good,,0.084,31,Good,,7.7,31,Good,,11.89,31,Good,,97.8,31,Good,,2.5,31,Good,,,,,,,
KLGO,2011-05-02 05:00:51.000,6.87,31,Good,,0.084,31,Good,,7.7,31,Good,,11.79,31,Good,,96.8,31,Good,,2.5,31,Good,,,,,,,
KLGO,2011-05-02 06:00:51.000,6.76,31,Good,,0.084,31,Good,,7.69,31,Good,,11.73,31,Good,,96.1,31,Good,,3,31,Good,,,,,,,
KLGO,2011-05-02 07:00:51.000,6.57,31,Good,,0.084,31,Good,,7.68,31,Good,,11.73,31,Good,,95.6,31,Good,,2.7,31,Good,,,,,,,
KLGO,2011-05-02 08:00:51.000,6.31,31,Good,,0.084,31,Good,,7.68,31,Good,,11.77,31,Good,,95.3,31,Good,,2.8,31,Good,,,,,,,
KLGO,2011-05-02 09:00:51.000,6.02,31,Good,,0.084,31,Good,,7.67,31,Good,,11.85,31,Good,,95.3,31,Good,,2.9,31,Good,,,,,,,
KLGO,2011-05-02 10:00:51.000,5.69,31,Good,,0.084,31,Good,,7.66,31,Good,,11.94,31,Good,,95.2,31,Good,,2.8,31,Good,,,,,,,
KLGO,2011-05-02 11:00:52.000,5.37,31,Good,,0.083,31,Good,,7.65,31,Good,,12.03,31,Good,,95.1,31,Good,,3.2,31,Good,,,,,,,
KLGO,2011-05-02 12:00:51.000,5.07,31,Good,,0.083,31,Good,,7.64,31,Good,,12.12,31,Good,,95.1,31,Good,,3.1,31,Good,,,,,,,
KLGO,2011-05-02 13:00:51.000,4.77,31,Good,,0.083,31,Good,,7.63,31,Good,,12.22,31,Good,,95.1,31,Good,,3.1,31,Good,,,,,,,
KLGO,2011-05-02 14:00:52.000,4.48,31,Good,,0.082,31,Good,,7.63,31,Good,,12.3,31,Good,,95.1,31,Good,,3.5,31,Good,,,,,,,
KLGO,2011-05-02 15:00:52.000,4.24,31,Good,,0.082,31,Good,,7.62,31,Good,,12.41,31,Good,,95.3,31,Good,,3.2,31,Good,,,,,,,
KLGO,2011-05-02 16:00:52.000,4.06,31,Good,,0.082,31,Good,,7.62,31,Good,,12.52,31,Good,,95.6,31,Good,,3.5,31,Good,,,,,,,
KLGO,2011-05-02 17:00:52.000,3.95,31,Good,,0.081,31,Good,,7.63,31,Good,,12.62,31,Good,,96.1,31,Good,,3.6,31,Good,,,,,,,
KLGO,2011-05-02 18:00:52.000,3.97,31,Good,,0.081,31,Good,,7.63,31,Good,,12.69,31,Good,,96.7,31,Good,,4,31,Good,,,,,,,
KLGO,2011-05-02 19:00:51.000,4.11,31,Good,,0.081,31,Good,,7.64,31,Good,,12.72,31,Good,,97.4,31,Good,,3.8,31,Good,,,,,,,
KLGO,2011-05-02 20:00:51.000,4.41,31,Good,,0.081,31,Good,,7.64,31,Good,,12.72,31,Good,,98.1,31,Good,,4.3,31,Good,,,,,,,
KLGO,2011-05-02 21:00:51.000,4.8,31,Good,,0.081,31,Good,,7.65,31,Good,,12.68,31,Good,,98.8,31,Good,,4.3,31,Good,,,,,,,
KLGO,2011-05-02 22:00:51.000,5.31,31,Good,,0.081,31,Good,,7.66,31,Good,,12.6,31,Good,,99.4,31,Good,,4.2,31,Good,,,,,,,
KLGO,2011-05-02 23:00:51.000,5.95,31,Good,,0.081,31,Good,,7.66,31,Good,,12.47,31,Good,,100.1,31,Good,,3.4,31,Good,,,,,,,
KLGO,2011-05-03 00:00:51.000,6.64,31,Good,,0.081,31,Good,,7.67,31,Good,,12.32,31,Good,,100.6,31,Good,,3.7,31,Good,,,,,,,
KLGO,2011-05-03 02:00:50.000,7.36,31,Good,,0.077,31,Good,,7.77,31,Good,,12.02,31,Good,,99.9,31,Good,,3.5,31,Good,,,,,,,
KLGO,2011-05-03 03:00:50.000,7.42,31,Good,,0.076,31,Good,,7.68,31,Good,,11.93,31,Good,,99.3,31,Good,,3.4,31,Good,,,,,,,
KLGO,2011-05-03 04:00:51.000,7,31,Good,,0.076,31,Good,,7.68,31,Good,,11.91,31,Good,,98.1,31,Good,,3.1,31,Good,,,,,,,
KLGO,2011-05-03 05:00:51.000,6.73,31,Good,,0.076,31,Good,,7.69,31,Good,,11.87,31,Good,,97.1,31,Good,,3.6,31,Good,,,,,,,
KLGO,2011-05-03 06:00:51.000,6.61,31,Good,,0.076,31,Good,,7.69,31,Good,,11.82,31,Good,,96.4,31,Good,,3.7,31,Good,,,,,,,
KLGO,2011-05-03 07:00:51.000,6.42,31,Good,,0.076,31,Good,,7.68,31,Good,,11.81,31,Good,,95.9,31,Good,,3.9,31,Good,,,,,,,
KLGO,2011-05-03 08:00:51.000,6.12,31,Good,,0.075,31,Good,,7.67,31,Good,,11.88,31,Good,,95.7,31,Good,,4.5,31,Good,,,,,,,
KLGO,2011-05-03 09:00:51.000,5.76,31,Good,,0.075,31,Good,,7.66,31,Good,,11.99,31,Good,,95.7,31,Good,,4.5,31,Good,,,,,,,
KLGO,2011-05-03 10:00:51.000,5.42,31,Good,,0.075,31,Good,,7.65,31,Good,,12.09,31,Good,,95.7,31,Good,,5,31,Good,,,,,,,
KLGO,2011-05-03 11:00:51.000,5.09,31,Good,,0.075,31,Good,,7.64,31,Good,,12.2,31,Good,,95.8,31,Good,,4.8,31,Good,,,,,,,
KLGO,2011-05-03 12:00:51.000,4.78,31,Good,,0.074,31,Good,,7.63,31,Good,,12.31,31,Good,,95.9,31,Good,,5.7,31,Good,,,,,,,
KLGO,2011-05-03 13:00:51.000,4.51,31,Good,,0.073,31,Good,,7.62,31,Good,,12.41,31,Good,,95.9,31,Good,,5.1,31,Good,,,,,,,
KLGO,2011-05-03 14:00:51.000,4.28,31,Good,,0.073,31,Good,,7.62,31,Good,,12.49,31,Good,,96,31,Good,,5.9,31,Good,,,,,,,
KLGO,2011-05-03 15:00:51.000,4.08,31,Good,,0.073,31,Good,,7.61,31,Good,,12.58,31,Good,,96.2,31,Good,,5.3,31,Good,,,,,,,
KLGO,2011-05-03 16:00:51.000,3.94,31,Good,,0.072,31,Good,,7.61,31,Good,,12.66,31,Good,,96.4,31,Good,,6.1,31,Good,,,,,,,
KLGO,2011-05-03 17:00:51.000,3.82,31,Good,,0.072,31,Good,,7.61,31,Good,,12.74,31,Good,,96.8,31,Good,,6.7,31,Good,,,,,,,
KLGO,2011-05-03 18:00:51.000,3.78,31,Good,,0.072,31,Good,,7.61,31,Good,,12.81,31,Good,,97.1,31,Good,,6.2,31,Good,,,,,,,
KLGO,2011-05-03 19:00:51.000,3.82,31,Good,,0.072,31,Good,,7.62,31,Good,,12.85,31,Good,,97.6,31,Good,,5.9,31,Good,,,,,,,
KLGO,2011-05-03 20:00:51.000,3.97,31,Good,,0.072,31,Good,,7.62,31,Good,,12.86,31,Good,,98.1,31,Good,,5.7,31,Good,,,,,,,
KLGO,2011-05-03 21:00:52.000,4.2,31,Good,,0.078,31,Good,,7.63,31,Good,,12.85,31,Good,,98.5,31,Good,,5,31,Good,,,,,,,
KLGO,2011-05-03 22:00:52.000,4.47,31,Good,,0.076,31,Good,,7.64,31,Good,,12.8,31,Good,,98.9,31,Good,,5.6,31,Good,,,,,,,
KLGO,2011-05-03 23:00:52.000,4.84,31,Good,,0.076,31,Good,,7.64,31,Good,,12.73,31,Good,,99.3,31,Good,,5.4,31,Good,,,,,,,
KLGO,2011-05-04 00:00:52.000,5.49,31,Good,,0.075,31,Good,,7.65,31,Good,,12.65,31,Good,,100.3,31,Good,,5,31,Good,,,,,,,
KLGO,2011-05-04 01:00:51.000,5.84,31,Good,,0.075,31,Good,,7.65,31,Good,,12.53,31,Good,,100.2,31,Good,,5,31,Good,,,,,,,
KLGO,2011-05-04 02:00:51.000,5.92,31,Good,,0.075,31,Good,,7.66,31,Good,,12.43,31,Good,,99.7,31,Good,,5,31,Good,,,,,,,
KLGO,2011-05-04 03:00:51.000,5.91,31,Good,,0.074,31,Good,,7.66,31,Good,,12.34,31,Good,,98.9,31,Good,,5,31,Good,,,,,,,
KLGO,2011-05-04 04:00:51.000,5.72,31,Good,,0.074,31,Good,,7.66,31,Good,,12.3,31,Good,,98.1,31,Good,,5.2,31,Good,,,,,,,
KLGO,2011-05-04 05:00:51.000,5.57,31,Good,,0.076,31,Good,,7.66,31,Good,,12.28,31,Good,,97.6,31,Good,,6.4,31,Good,,,,,,,
KLGO,2011-05-04 06:00:51.000,5.33,31,Good,,0.075,31,Good,,7.65,31,Good,,12.3,31,Good,,97.2,31,Good,,7,31,Good,,,,,,,
KLGO,2011-05-04 07:00:51.000,5.06,31,Good,,0.072,31,Good,,7.63,31,Good,,12.35,31,Good,,96.9,31,Good,,7,31,Good,,,,,,,
KLGO,2011-05-04 08:00:51.000,4.79,31,Good,,0.07,31,Good,,7.62,31,Good,,12.41,31,Good,,96.7,31,Good,,7.4,31,Good,,,,,,,
KLGO,2011-05-04 09:00:51.000,4.55,31,Good,,0.069,31,Good,,7.61,31,Good,,12.48,31,Good,,96.6,31,Good,,8.1,31,Good,,,,,,,
KLGO,2011-05-04 10:00:52.000,4.32,31,Good,,0.073,31,Good,,7.6,31,Good,,12.55,31,Good,,96.5,31,Good,,7.4,31,Good,,,,,,,
KLGO,2011-05-04 11:00:51.000,4.08,31,Good,,0.073,31,Good,,7.59,31,Good,,12.63,31,Good,,96.6,31,Good,,9.2,31,Good,,,,,,,
KLGO,2011-05-04 12:00:52.000,3.84,31,Good,,0.067,31,Good,,7.58,31,Good,,12.71,31,Good,,96.6,31,Good,,9,31,Good,,,,,,,
KLGO,2011-05-04 13:00:52.000,3.61,31,Good,,0.072,31,Good,,7.57,31,Good,,12.79,31,Good,,96.6,31,Good,,8.3,31,Good,,,,,,,
KLGO,2011-05-04 14:00:52.000,3.4,31,Good,,0.072,31,Good,,7.57,31,Good,,12.86,31,Good,,96.5,31,Good,,9.8,31,Good,,,,,,,
KLGO,2011-05-04 15:00:51.000,3.23,31,Good,,0.073,31,Good,,7.57,31,Good,,12.92,31,Good,,96.6,31,Good,,8.6,31,Good,,,,,,,
KLGO,2011-05-04 16:00:52.000,3.13,31,Good,,0.072,31,Good,,7.57,31,Good,,12.98,31,Good,,96.8,31,Good,,8.5,31,Good,,,,,,,
KLGO,2011-05-04 17:00:52.000,3.09,31,Good,,0.073,31,Good,,7.57,31,Good,,13.04,31,Good,,97.1,31,Good,,8.4,31,Good,,,,,,,
KLGO,2011-05-04 18:00:51.000,3.12,31,Good,,0.073,31,Good,,7.57,31,Good,,13.08,31,Good,,97.5,31,Good,,8.9,31,Good,,,,,,,
KLGO,2011-05-04 19:00:52.000,3.23,31,Good,,0.074,31,Good,,7.58,31,Good,,13.09,31,Good,,97.9,31,Good,,7.3,31,Good,,,,,,,
KLGO,2011-05-04 20:00:52.000,3.38,31,Good,,0.072,31,Good,,7.58,31,Good,,13.08,31,Good,,98.2,31,Good,,7.5,31,Good,,,,,,,
KLGO,2011-05-04 21:00:51.000,3.61,31,Good,,0.073,31,Good,,7.59,31,Good,,13.04,31,Good,,98.5,31,Good,,7.6,31,Good,,,,,,,
KLGO,2011-05-04 22:00:51.000,3.9,31,Good,,0.072,31,Good,,7.6,31,Good,,12.98,31,Good,,98.8,31,Good,,7.4,31,Good,,,,,,,
KLGO,2011-05-04 23:00:52.000,4.16,31,Good,,0.073,31,Good,,7.6,31,Good,,12.9,31,Good,,98.8,31,Good,,7.3,31,Good,,,,,,,
KLGO,2011-05-05 00:00:51.000,4.39,31,Good,,0.074,31,Good,,7.61,31,Good,,12.8,31,Good,,98.7,31,Good,,6.5,31,Good,,,,,,,
KLGO,2011-05-05 01:00:51.000,4.56,31,Good,,0.073,31,Good,,7.62,31,Good,,12.71,31,Good,,98.4,31,Good,,6.2,31,Good,,,,,,,
KLGO,2011-05-05 02:00:52.000,4.71,31,Good,,0.073,31,Good,,7.62,31,Good,,12.63,31,Good,,98.2,31,Good,,7.2,31,Good,,,,,,,
KLGO,2011-05-05 03:00:52.000,4.87,31,Good,,0.074,31,Good,,7.62,31,Good,,12.56,31,Good,,98.1,31,Good,,6.5,31,Good,,,,,,,
KLGO,2011-05-05 04:00:51.000,4.95,31,Good,,0.074,31,Good,,7.62,31,Good,,12.51,31,Good,,97.9,31,Good,,6.9,31,Good,,,,,,,
KLGO,2011-05-05 05:00:51.000,4.86,31,Good,,0.073,31,Good,,7.62,31,Good,,12.49,31,Good,,97.5,31,Good,,6.5,31,Good,,,,,,,
KLGO,2011-05-05 06:00:51.000,4.67,31,Good,,0.073,31,Good,,7.61,31,Good,,12.49,31,Good,,97,31,Good,,7,31,Good,,,,,,,
KLGO,2011-05-05 07:00:52.000,4.47,31,Good,,0.074,31,Good,,7.6,31,Good,,12.5,31,Good,,96.6,31,Good,,6.8,31,Good,,,,,,,
KLGO,2011-05-05 08:00:52.000,4.29,31,Good,,0.073,31,Good,,7.59,31,Good,,12.53,31,Good,,96.3,31,Good,,7.1,31,Good,,,,,,,
KLGO,2011-05-05 09:00:52.000,4.12,31,Good,,0.072,31,Good,,7.57,31,Good,,12.57,31,Good,,96.2,31,Good,,6.7,31,Good,,,,,,,
KLGO,2011-05-05 10:00:51.000,3.9,31,Good,,0.072,31,Good,,7.57,31,Good,,12.63,31,Good,,96.1,31,Good,,7.2,31,Good,,,,,,,
KLGO,2011-05-05 11:00:51.000,3.7,31,Good,,0.072,31,Good,,7.56,31,Good,,12.69,31,Good,,96,31,Good,,7.9,31,Good,,,,,,,
KLGO,2011-05-05 12:00:52.000,3.51,31,Good,,0.072,31,Good,,7.55,31,Good,,12.75,31,Good,,96,31,Good,,7.9,31,Good,,,,,,,
KLGO,2011-05-05 13:00:52.000,3.35,31,Good,,0.071,31,Good,,7.54,31,Good,,12.8,31,Good,,96,31,Good,,8.5,31,Good,,,,,,,
KLGO,2011-05-05 14:00:52.000,3.19,31,Good,,0.071,31,Good,,7.54,31,Good,,12.85,31,Good,,95.9,31,Good,,8.8,31,Good,,,,,,,
KLGO,2011-05-05 15:00:52.000,3.07,31,Good,,0.072,31,Good,,7.53,31,Good,,12.9,31,Good,,96.1,31,Good,,9.2,31,Good,,,,,,,
KLGO,2011-05-05 16:00:52.000,3.03,31,Good,,0.072,31,Good,,7.54,31,Good,,12.95,31,Good,,96.3,31,Good,,8.1,31,Good,,,,,,,
KLGO,2011-05-05 17:00:52.000,3.1,31,Good,,0.07,31,Good,,7.54,31,Good,,12.99,31,Good,,96.8,31,Good,,8.7,31,Good,,,,,,,
KLGO,2011-05-05 18:00:51.000,3.26,31,Good,,0.071,31,Good,,7.55,31,Good,,13.01,31,Good,,97.3,31,Good,,7.7,31,Good,,,,,,,
KLGO,2011-05-05 19:00:52.000,3.65,31,Good,,0.071,31,Good,,7.56,31,Good,,12.97,31,Good,,98,31,Good,,7.8,31,Good,,,,,,,
KLGO,2011-05-05 20:00:52.000,4.19,31,Good,,0.071,31,Good,,7.58,31,Good,,12.89,31,Good,,98.8,31,Good,,8.9,31,Good,,,,,,,
KLGO,2011-05-05 21:00:51.000,4.83,31,Good,,0.072,31,Good,,7.59,31,Good,,12.77,31,Good,,99.5,31,Good,,7.5,31,Good,,,,,,,
KLGO,2011-05-05 22:00:51.000,5.26,31,Good,,0.072,31,Good,,7.6,31,Good,,12.63,31,Good,,99.6,31,Good,,6.8,31,Good,,,,,,,
KLGO,2011-05-05 23:00:51.000,5.49,31,Good,,0.072,31,Good,,7.61,31,Good,,12.52,31,Good,,99.3,31,Good,,7.4,31,Good,,,,,,,
KLGO,2011-05-06 00:00:51.000,5.74,31,Good,,0.072,31,Good,,7.62,31,Good,,12.41,31,Good,,99,31,Good,,6.7,31,Good,,,,,,,
KLGO,2011-05-06 01:00:51.000,5.95,31,Good,,0.073,31,Good,,7.63,31,Good,,12.3,31,Good,,98.7,31,Good,,7.3,31,Good,,,,,,,
KLGO,2011-05-06 02:00:51.000,6.08,31,Good,,0.073,31,Good,,7.63,31,Good,,12.2,31,Good,,98.3,31,Good,,6.7,31,Good,,,,,,,
KLGO,2011-05-06 03:00:51.000,6.13,31,Good,,0.072,31,Good,,7.64,31,Good,,12.14,31,Good,,97.8,31,Good,,6.6,31,Good,,,,,,,
KLGO,2011-05-06 04:00:51.000,6.08,31,Good,,0.072,31,Good,,7.64,31,Good,,12.09,31,Good,,97.3,31,Good,,6.6,31,Good,,,,,,,
KLGO,2011-05-06 05:00:51.000,5.96,31,Good,,0.072,31,Good,,7.63,31,Good,,12.06,31,Good,,96.8,31,Good,,7.3,31,Good,,,,,,,
KLGO,2011-05-06 06:00:51.000,5.82,31,Good,,0.072,31,Good,,7.62,31,Good,,12.06,31,Good,,96.5,31,Good,,7.5,31,Good,,,,,,,
KLGO,2011-05-06 07:00:51.000,5.59,31,Good,,0.074,31,Good,,7.61,31,Good,,12.1,31,Good,,96.2,31,Good,,6.6,31,Good,,,,,,,
KLGO,2011-05-06 08:00:51.000,5.29,31,Good,,0.071,31,Good,,7.6,31,Good,,12.17,31,Good,,96,31,Good,,6.9,31,Good,,,,,,,
KLGO,2011-05-06 09:00:51.000,4.97,31,Good,,0.073,31,Good,,7.58,31,Good,,12.26,31,Good,,95.9,31,Good,,7.8,31,Good,,,,,,,
KLGO,2011-05-06 10:00:51.000,4.65,31,Good,,0.072,31,Good,,7.58,31,Good,,12.36,31,Good,,96,31,Good,,8.9,31,Good,,,,,,,
KLGO,2011-05-06 11:00:52.000,4.36,31,Good,,0.07,31,Good,,7.57,31,Good,,12.45,31,Good,,95.9,31,Good,,7.7,31,Good,,,,,,,
KLGO,2011-05-06 12:00:51.000,4.08,31,Good,,0.071,31,Good,,7.56,31,Good,,12.55,31,Good,,95.9,31,Good,,9,31,Good,,,,,,,
KLGO,2011-05-06 13:00:52.000,3.82,31,Good,,0.071,31,Good,,7.55,31,Good,,12.63,31,Good,,95.9,31,Good,,10.6,31,Good,,,,,,,
KLGO,2011-05-06 14:00:51.000,3.6,31,Good,,0.071,31,Good,,7.55,31,Good,,12.71,31,Good,,96,31,Good,,11.9,31,Good,,,,,,,
KLGO,2011-05-06 15:00:51.000,3.44,31,Good,,0.071,31,Good,,7.54,31,Good,,12.77,31,Good,,96,31,Good,,10.1,31,Good,,,,,,,
KLGO,2011-05-06 16:00:52.000,3.31,31,Good,,0.071,31,Good,,7.54,31,Good,,12.83,31,Good,,96.2,31,Good,,9.9,31,Good,,,,,,,
KLGO,2011-05-06 17:00:52.000,3.25,31,Good,,0.07,31,Good,,7.55,31,Good,,12.89,31,Good,,96.4,31,Good,,9,31,Good,,,,,,,
KLGO,2011-05-06 18:00:52.000,3.28,31,Good,,0.072,31,Good,,7.55,31,Good,,12.93,31,Good,,96.8,31,Good,,9,31,Good,,,,,,,
KLGO,2011-05-06 19:00:52.000,3.38,31,Good,,0.07,31,Good,,7.56,31,Good,,12.95,31,Good,,97.2,31,Good,,9.3,31,Good,,,,,,,
KLGO,2011-05-06 20:00:51.000,3.53,31,Good,,0.069,31,Good,,7.57,31,Good,,12.94,31,Good,,97.5,31,Good,,9.2,31,Good,,,,,,,
KLGO,2011-05-06 21:00:52.000,3.89,31,Good,,0.069,31,Good,,7.58,31,Good,,12.9,31,Good,,98.1,31,Good,,8.2,31,Good,,,,,,,
KLGO,2011-05-06 22:00:52.000,4.42,31,Good,,0.069,31,Good,,7.59,31,Good,,12.82,31,Good,,98.9,31,Good,,8.5,31,Good,,,,,,,
KLGO,2011-05-06 23:00:51.000,4.95,31,Good,,0.069,31,Good,,7.59,31,Good,,12.71,31,Good,,99.4,31,Good,,9.8,31,Good,,,,,,,
KLGO,2011-05-07 00:00:51.000,5.29,31,Good,,0.069,31,Good,,7.6,31,Good,,12.6,31,Good,,99.4,31,Good,,8.7,31,Good,,,,,,,
KLGO,2011-05-07 01:00:51.000,5.46,31,Good,,0.068,31,Good,,7.6,31,Good,,12.51,31,Good,,99.1,31,Good,,10.6,31,Good,,,,,,,
KLGO,2011-05-07 02:00:51.000,5.55,31,Good,,0.07,31,Good,,7.61,31,Good,,12.42,31,Good,,98.7,31,Good,,10.4,31,Good,,,,,,,
KLGO,2011-05-07 03:00:51.000,5.65,31,Good,,0.071,31,Good,,7.61,31,Good,,12.34,31,Good,,98.3,31,Good,,10.9,31,Good,,,,,,,
KLGO,2011-05-07 04:00:51.000,5.63,31,Good,,0.069,31,Good,,7.61,31,Good,,12.29,31,Good,,97.8,31,Good,,11.6,31,Good,,,,,,,
KLGO,2011-05-07 05:00:52.000,5.47,31,Good,,0.069,31,Good,,7.6,31,Good,,12.29,31,Good,,97.4,31,Good,,11.2,31,Good,,,,,,,
KLGO,2011-05-07 06:00:52.000,5.19,31,Good,,0.068,31,Good,,7.59,31,Good,,12.32,31,Good,,96.9,31,Good,,12,31,Good,,,,,,,
KLGO,2011-05-07 07:00:51.000,4.88,31,Good,,0.066,31,Good,,7.57,31,Good,,12.37,31,Good,,96.6,31,Good,,12,31,Good,,,,,,,
KLGO,2011-05-07 08:00:31.000,4.57,31,Good,,0.066,31,Good,,7.55,31,Good,,12.45,31,Good,,96.4,31,Good,,13.5,31,Good,,,,,,,
KLGO,2011-05-07 09:00:51.000,4.25,31,Good,,0.066,31,Good,,7.54,31,Good,,12.55,31,Good,,96.4,31,Good,,13.7,31,Good,,,,,,,
KLGO,2011-05-07 10:00:52.000,3.93,31,Good,,0.065,31,Good,,7.54,31,Good,,12.65,31,Good,,96.3,31,Good,,15.3,31,Good,,,,,,,
KLGO,2011-05-07 11:00:52.000,3.64,31,Good,,0.067,31,Good,,7.52,31,Good,,12.74,31,Good,,96.3,31,Good,,15.1,31,Good,,,,,,,
KLGO,2011-05-07 12:00:52.000,3.38,31,Good,,0.065,31,Good,,7.52,31,Good,,12.83,31,Good,,96.3,31,Good,,15.7,31,Good,,,,,,,
KLGO,2011-05-07 13:00:52.000,3.17,31,Good,,0.065,31,Good,,7.5,31,Good,,12.9,31,Good,,96.3,31,Good,,16.2,31,Good,,,,,,,
KLGO,2011-05-07 14:00:52.000,3.01,31,Good,,0.065,31,Good,,7.5,31,Good,,12.95,31,Good,,96.2,31,Good,,13.8,31,Good,,,,,,,
KLGO,2011-05-07 15:00:52.000,2.89,31,Good,,0.066,31,Good,,7.5,31,Good,,12.99,31,Good,,96.3,31,Good,,13.7,31,Good,,,,,,,
KLGO,2011-05-07 16:00:52.000,2.8,31,Good,,0.066,31,Good,,7.5,31,Good,,13.03,31,Good,,96.3,31,Good,,12.6,31,Good,,,,,,,
KLGO,2011-05-07 17:00:52.000,2.74,31,Good,,0.067,31,Good,,7.5,31,Good,,13.06,31,Good,,96.3,31,Good,,11,31,Good,,,,,,,
KLGO,2011-05-07 18:00:52.000,2.86,31,Good,,0.067,31,Good,,7.51,31,Good,,13.07,31,Good,,96.7,31,Good,,11.1,31,Good,,,,,,,
KLGO,2011-05-07 19:00:52.000,3.43,31,Good,,0.067,31,Good,,7.52,31,Good,,13.02,31,Good,,97.8,31,Good,,11.1,31,Good,,,,,,,
KLGO,2011-05-07 20:00:52.000,4.16,31,Good,,0.068,31,Good,,7.54,31,Good,,12.91,31,Good,,98.9,31,Good,,10.2,31,Good,,,,,,,
KLGO,2011-05-07 21:00:52.000,4.41,31,Good,,0.068,31,Good,,7.56,31,Good,,12.79,31,Good,,98.7,31,Good,,10.8,31,Good,,,,,,,
KLGO,2011-05-07 22:00:51.000,5.56,31,Good,,0.068,31,Good,,7.57,31,Good,,12.62,31,Good,,100.3,31,Good,,10.9,31,Good,,,,,,,
KLGO,2011-05-07 23:00:51.000,6.47,31,Good,,0.069,31,Good,,7.58,31,Good,,12.41,31,Good,,100.9,31,Good,,10.1,31,Good,,,,,,,
KLGO,2011-05-08 00:00:51.000,6.85,31,Good,,0.069,31,Good,,7.59,31,Good,,12.24,31,Good,,100.5,31,Good,,10.1,31,Good,,,,,,,
KLGO,2011-05-08 01:00:51.000,7.25,31,Good,,0.069,31,Good,,7.6,31,Good,,12.05,31,Good,,99.9,31,Good,,11,31,Good,,,,,,,
KLGO,2011-05-08 02:00:51.000,7.67,31,Good,,0.069,31,Good,,7.61,31,Good,,11.9,31,Good,,99.7,31,Good,,9.6,31,Good,,,,,,,
KLGO,2011-05-08 03:00:51.000,7.61,31,Good,,0.068,31,Good,,7.62,31,Good,,11.87,31,Good,,99.2,31,Good,,10.3,31,Good,,,,,,,
KLGO,2011-05-08 04:00:51.000,7.3,31,Good,,0.067,31,Good,,7.61,31,Good,,11.83,31,Good,,98.2,31,Good,,10.1,31,Good,,,,,,,
KLGO,2011-05-08 05:00:51.000,6.68,31,Good,,0.067,31,Good,,7.61,31,Good,,11.9,31,Good,,97.2,31,Good,,10.5,31,Good,,,,,,,
KLGO,2011-05-08 06:00:51.000,6.13,31,Good,,0.066,31,Good,,7.59,31,Good,,12.01,31,Good,,96.8,31,Good,,11.5,31,Good,,,,,,,
KLGO,2011-05-08 07:00:51.000,5.54,31,Good,,0.065,31,Good,,7.58,31,Good,,12.14,31,Good,,96.4,31,Good,,13.1,31,Good,,,,,,,
KLGO,2011-05-08 08:00:52.000,5.02,31,Good,,0.065,31,Good,,7.56,31,Good,,12.29,31,Good,,96.3,31,Good,,13.9,31,Good,,,,,,,
KLGO,2011-05-08 09:00:52.000,4.52,31,Good,,0.065,31,Good,,7.55,31,Good,,12.45,31,Good,,96.3,31,Good,,17,31,Good,,,,,,,
KLGO,2011-05-08 10:00:52.000,4.01,31,Good,,0.064,31,Good,,7.53,31,Good,,12.63,31,Good,,96.4,31,Good,,18.2,31,Good,,,,,,,
KLGO,2011-05-08 11:00:52.000,3.54,31,Good,,0.064,31,Good,,7.52,31,Good,,12.79,31,Good,,96.4,31,Good,,19.2,31,Good,,,,,,,
KLGO,2011-05-08 12:00:52.000,3.19,31,Good,,0.064,31,Good,,7.51,31,Good,,12.92,31,Good,,96.5,31,Good,,18.5,31,Good,,,,,,,
KLGO,2011-05-08 13:00:52.000,2.91,31,Good,,0.064,31,Good,,7.51,31,Good,,13.03,31,Good,,96.6,31,Good,,15.9,31,Good,,,,,,,
KLGO,2011-05-08 14:00:52.000,2.69,31,Good,,0.064,31,Good,,7.51,31,Good,,13.11,31,Good,,96.6,31,Good,,16.4,31,Good,,,,,,,
KLGO,2011-05-08 15:00:52.000,2.54,31,Good,,0.064,31,Good,,7.5,31,Good,,13.17,31,Good,,96.7,31,Good,,17.1,31,Good,,,,,,,
KLGO,2011-05-08 16:00:52.000,2.5,31,Good,,0.064,31,Good,,7.51,31,Good,,13.22,31,Good,,96.9,31,Good,,15.3,31,Good,,,,,,,
KLGO,2011-05-08 17:00:52.000,2.56,31,Good,,0.065,31,Good,,7.52,31,Good,,13.25,31,Good,,97.3,31,Good,,12.9,31,Good,,,,,,,
KLGO,2011-05-08 18:00:52.000,2.73,31,Good,,0.065,31,Good,,7.53,31,Good,,13.24,31,Good,,97.7,31,Good,,14.5,31,Good,,,,,,,
KLGO,2011-05-08 19:00:52.000,3.08,31,Good,,0.066,31,Good,,7.54,31,Good,,13.19,31,Good,,98.2,31,Good,,12.1,31,Good,,,,,,,
KLGO,2011-05-08 20:00:52.000,3.54,31,Good,,0.066,31,Good,,7.55,31,Good,,13.12,31,Good,,98.9,31,Good,,11.7,31,Good,,,,,,,
